Sno,Date,Time,State/UnionTerritory,Deaths,Confirmed
1479,05/01/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1480,05/01/2020,05:00:00 PM,Andhra Pradesh,33,1463
1481,05/01/2020,05:00:00 PM,Arunachal Pradesh,0,1
1482,05/01/2020,05:00:00 PM,Assam,1,42
1483,05/01/2020,05:00:00 PM,Bihar,2,426
1484,05/01/2020,05:00:00 PM,Chandigarh,0,56
1485,05/01/2020,05:00:00 PM,Chhattisgarh,0,40
1486,05/01/2020,05:00:00 PM,Delhi,59,3515
1487,05/01/2020,05:00:00 PM,Goa,0,7
1488,05/01/2020,05:00:00 PM,Gujarat,214,4395
1489,05/01/2020,05:00:00 PM,Haryana,3,313
1490,05/01/2020,05:00:00 PM,Himachal Pradesh,1,40
1491,05/01/2020,05:00:00 PM,Jammu and Kashmir,8,614
1492,05/01/2020,05:00:00 PM,Jharkhand,3,111
1493,05/01/2020,05:00:00 PM,Karnataka,22,576
1494,05/01/2020,05:00:00 PM,Kerala,4,497
1495,05/01/2020,05:00:00 PM,Ladakh,0,22
1496,05/01/2020,05:00:00 PM,Madhya Pradesh,137,2719
1497,05/01/2020,05:00:00 PM,Maharashtra,459,10498
1498,05/01/2020,05:00:00 PM,Manipur,0,2
1499,05/01/2020,05:00:00 PM,Meghalaya,1,12
1500,05/01/2020,05:00:00 PM,Mizoram,0,1
1501,05/01/2020,05:00:00 PM,Odisha,1,143
1502,05/01/2020,05:00:00 PM,Puducherry,0,8
1503,05/01/2020,05:00:00 PM,Punjab,19,357
1504,05/01/2020,05:00:00 PM,Rajasthan,58,2584
1505,05/01/2020,05:00:00 PM,Tamil Nadu,27,2323
1506,05/01/2020,05:00:00 PM,Telengana,26,1039
1507,05/01/2020,05:00:00 PM,Tripura,0,2
1508,05/01/2020,05:00:00 PM,Uttarakhand,0,57
1509,05/01/2020,05:00:00 PM,Uttar Pradesh,41,2281
1510,05/01/2020,05:00:00 PM,West Bengal,33,795
1511,05/02/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1512,05/02/2020,05:00:00 PM,Andhra Pradesh,33,1463
1513,05/02/2020,05:00:00 PM,Arunachal Pradesh,0,1
1514,05/02/2020,05:00:00 PM,Assam,1,43
1515,05/02/2020,05:00:00 PM,Bihar,3,471
1516,05/02/2020,05:00:00 PM,Chandigarh,0,88
1517,05/02/2020,05:00:00 PM,Chhattisgarh,0,43
1518,05/02/2020,05:00:00 PM,Delhi,61,3738
1519,05/02/2020,05:00:00 PM,Goa,0,7
1520,05/02/2020,05:00:00 PM,Gujarat,236,4721
1521,05/02/2020,05:00:00 PM,Haryana,4,360
1522,05/02/2020,05:00:00 PM,Himachal Pradesh,1,40
1523,05/02/2020,05:00:00 PM,Jammu and Kashmir,8,639
1524,05/02/2020,05:00:00 PM,Jharkhand,3,111
1525,05/02/2020,05:00:00 PM,Karnataka,22,589
1526,05/02/2020,05:00:00 PM,Kerala,4,497
1527,05/02/2020,05:00:00 PM,Ladakh,0,22
1528,05/02/2020,05:00:00 PM,Madhya Pradesh,145,2719
1529,05/02/2020,05:00:00 PM,Maharashtra,485,11506
1530,05/02/2020,05:00:00 PM,Manipur,0,2
1531,05/02/2020,05:00:00 PM,Meghalaya,1,12
1532,05/02/2020,05:00:00 PM,Mizoram,0,1
1533,05/02/2020,05:00:00 PM,Odisha,1,149
1534,05/02/2020,05:00:00 PM,Puducherry,0,8
1535,05/02/2020,05:00:00 PM,Punjab,19,480
1536,05/02/2020,05:00:00 PM,Rajasthan,62,2666
1537,05/02/2020,05:00:00 PM,Tamil Nadu,28,2526
1538,05/02/2020,05:00:00 PM,Telengana,26,1039
1539,05/02/2020,05:00:00 PM,Tripura,0,2
1540,05/02/2020,05:00:00 PM,Uttarakhand,0,58
1541,05/02/2020,05:00:00 PM,Uttar Pradesh,42,2328
1542,05/02/2020,05:00:00 PM,West Bengal,33,795
1543,05/03/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1544,05/03/2020,05:00:00 PM,Andhra Pradesh,33,1583
1545,05/03/2020,05:00:00 PM,Arunachal Pradesh,0,1
1546,05/03/2020,05:00:00 PM,Assam,1,43
1547,05/03/2020,05:00:00 PM,Bihar,4,482
1548,05/03/2020,05:00:00 PM,Chandigarh,0,94
1549,05/03/2020,05:00:00 PM,Chhattisgarh,0,43
1550,05/03/2020,05:00:00 PM,Delhi,64,4122
1551,05/03/2020,05:00:00 PM,Goa,0,7
1552,05/03/2020,05:00:00 PM,Gujarat,262,5055
1553,05/03/2020,05:00:00 PM,Haryana,4,394
1554,05/03/2020,05:00:00 PM,Himachal Pradesh,1,40
1555,05/03/2020,05:00:00 PM,Jammu and Kashmir,8,666
1556,05/03/2020,05:00:00 PM,Jharkhand,3,115
1557,05/03/2020,05:00:00 PM,Karnataka,25,606
1558,05/03/2020,05:00:00 PM,Kerala,4,500
1559,05/03/2020,05:00:00 PM,Ladakh,0,40
1560,05/03/2020,05:00:00 PM,Madhya Pradesh,156,2846
1561,05/03/2020,05:00:00 PM,Maharashtra,521,12296
1562,05/03/2020,05:00:00 PM,Manipur,0,2
1563,05/03/2020,05:00:00 PM,Meghalaya,1,12
1564,05/03/2020,05:00:00 PM,Mizoram,0,1
1565,05/03/2020,05:00:00 PM,Odisha,1,160
1566,05/03/2020,05:00:00 PM,Puducherry,0,8
1567,05/03/2020,05:00:00 PM,Punjab,20,772
1568,05/03/2020,05:00:00 PM,Rajasthan,65,2772
1569,05/03/2020,05:00:00 PM,Tamil Nadu,29,2757
1570,05/03/2020,05:00:00 PM,Telengana,28,1063
1571,05/03/2020,05:00:00 PM,Tripura,0,4
1572,05/03/2020,05:00:00 PM,Uttarakhand,0,59
1573,05/03/2020,05:00:00 PM,Uttar Pradesh,43,2626
1574,05/03/2020,05:00:00 PM,West Bengal,33,922
1575,05/04/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1576,05/04/2020,05:00:00 PM,Andhra Pradesh,36,1650
1577,05/04/2020,05:00:00 PM,Arunachal Pradesh,0,1
1578,05/04/2020,05:00:00 PM,Assam,1,43
1579,05/04/2020,05:00:00 PM,Bihar,4,517
1580,05/04/2020,05:00:00 PM,Chandigarh,0,94
1581,05/04/2020,05:00:00 PM,Chhattisgarh,0,57
1582,05/04/2020,05:00:00 PM,Delhi,64,4549
1583,05/04/2020,05:00:00 PM,Goa,0,7
1584,05/04/2020,05:00:00 PM,Gujarat,290,5428
1585,05/04/2020,05:00:00 PM,Haryana,5,442
1586,05/04/2020,05:00:00 PM,Himachal Pradesh,1,40
1587,05/04/2020,05:00:00 PM,Jammu and Kashmir,8,701
1588,05/04/2020,05:00:00 PM,Jharkhand,3,115
1589,05/04/2020,05:00:00 PM,Karnataka,26,642
1590,05/04/2020,05:00:00 PM,Kerala,4,500
1591,05/04/2020,05:00:00 PM,Ladakh,0,41
1592,05/04/2020,05:00:00 PM,Madhya Pradesh,165,2942
1593,05/04/2020,05:00:00 PM,Maharashtra,548,12974
1594,05/04/2020,05:00:00 PM,Manipur,0,2
1595,05/04/2020,05:00:00 PM,Meghalaya,1,12
1596,05/04/2020,05:00:00 PM,Mizoram,0,1
1597,05/04/2020,05:00:00 PM,Odisha,1,163
1598,05/04/2020,05:00:00 PM,Puducherry,0,8
1599,05/04/2020,05:00:00 PM,Punjab,21,1102
1600,05/04/2020,05:00:00 PM,Rajasthan,71,2886
1601,05/04/2020,05:00:00 PM,Tamil Nadu,30,3023
1602,05/04/2020,05:00:00 PM,Telengana,29,1082
1603,05/04/2020,05:00:00 PM,Tripura,0,16
1604,05/04/2020,05:00:00 PM,Uttarakhand,1,60
1605,05/04/2020,05:00:00 PM,Uttar Pradesh,45,2742
1606,05/04/2020,05:00:00 PM,West Bengal,35,963
1607,05/05/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1608,05/05/2020,05:00:00 PM,Andhra Pradesh,36,1717
1609,05/05/2020,05:00:00 PM,Arunachal Pradesh,0,1
1610,05/05/2020,05:00:00 PM,Assam,1,43
1611,05/05/2020,05:00:00 PM,Bihar,4,529
1612,05/05/2020,05:00:00 PM,Chandigarh,1,102
1613,05/05/2020,05:00:00 PM,Chhattisgarh,0,58
1614,05/05/2020,05:00:00 PM,Delhi,64,4898
1615,05/05/2020,05:00:00 PM,Goa,0,7
1616,05/05/2020,05:00:00 PM,Gujarat,319,5804
1617,05/05/2020,05:00:00 PM,Haryana,6,517
1618,05/05/2020,05:00:00 PM,Himachal Pradesh,1,41
1619,05/05/2020,05:00:00 PM,Jammu and Kashmir,8,726
1620,05/05/2020,05:00:00 PM,Jharkhand,3,115
1621,05/05/2020,05:00:00 PM,Karnataka,28,659
1622,05/05/2020,05:00:00 PM,Kerala,4,500
1623,05/05/2020,05:00:00 PM,Ladakh,0,41
1624,05/05/2020,05:00:00 PM,Madhya Pradesh,176,3049
1625,05/05/2020,05:00:00 PM,Maharashtra,583,14541
1626,05/05/2020,05:00:00 PM,Manipur,0,2
1627,05/05/2020,05:00:00 PM,Meghalaya,1,12
1628,05/05/2020,05:00:00 PM,Mizoram,0,1
1629,05/05/2020,05:00:00 PM,Odisha,1,170
1630,05/05/2020,05:00:00 PM,Puducherry,0,9
1631,05/05/2020,05:00:00 PM,Punjab,23,1233
1632,05/05/2020,05:00:00 PM,Rajasthan,77,3061
1633,05/05/2020,05:00:00 PM,Tamil Nadu,31,3550
1634,05/05/2020,05:00:00 PM,Telengana,29,1085
1635,05/05/2020,05:00:00 PM,Tripura,0,29
1636,05/05/2020,05:00:00 PM,Uttarakhand,1,60
1637,05/05/2020,05:00:00 PM,Uttar Pradesh,53,2859
1638,05/05/2020,05:00:00 PM,West Bengal,133,1259
